Code;Parent;Lvl;Name_en;Name_de;Name_fr;Name_it;Desc_en;Desc_de;Desc_fr;Desc_it;POSTYP_Title;POSTYP_Text
"5212";"5210";"6";"";"Taschen- und Handlampen";"Lampe de poche, portative";"Torce e lampadine portatili";"";"";"";"";"6";""
"5213";"5210";"6";"";"Glühlampen, Leuchtstoffröhren";"Ampoule, néon";"Lampadine, neon";"";"";"";"";"6";""
"5214";"5210";"6";"";"Batterien";"Piles";"Batterie";"";"";"";"";"6";""
"5215";"5210";"6";"";"Metallwaren fürs Haus";"Articles métalliques";"Oggetti in metallo per la casa";"";"";"";"";"6";""
"5216";"5210";"6";"";"Gartenbedarf";"Materiel pour le jardin";"Materiale da giardino";"";"";"";"";"6";""
"5220";"5";"3";"Routine housekeeping";"Laufende Haushaltsführung";"Gestion courante du ménage";"Gestione corrente dell¿economia domestica";"";"";"";"";"3";""
"5221";"5220";"4";"Goods for routine household maintenance";"Waren für die laufende Haushaltsführung";"Biens pour l'entretien courant de l'habitation";"Beni per la manutenzione corrente dell'abitazione";"";"";"";"";"3";""
"5222";"5221";"5";"Detergents and cleaning products";"Wasch- und Reinigungsmittel";"Produits de lessive et de nettoyage";"Detersivi e prodotti per la pulizia";"";"";"";"";"4";""
"5223";"5222";"6";"";"Vollwaschmittel (in l)";"Produit de lessive (en l)";"Detersivo (in l)";"";"";"";"";"6";""
"5224";"5222";"6";"";"Vollwaschmittel (in kg)";"Produit de lessive (en kg)";"Detersivo (in kg)";"";"";"";"";"6";""
"5228";"5222";"6";"";"Vollwaschmittel (Tabletten)";"Produit de lessive (tablettes)";"Detersivo (tabs)";"";"";"";"";"6";""
"5225";"5222";"6";"";"Feinwaschmittel (in l)";"Lessive pour linge fin (en l)";"Detersivo per tessuti delicati (in l)";"";"";"";"";"6";""
"5226";"5222";"6";"";"Feinwaschmittel (in gr)";"Lessive pour linge fin (en gr)";"Detersivo per tessuti delicati (in gr)";"";"";"";"";"6";""
"5227";"5222";"6";"";"Gewebeveredler (in l)";"Revitalisant textile (en l)";"Vitalizzante per tessuti (in l)";"";"";"";"";"6";""
"5230";"5222";"6";"";"Hand-Abwaschmittel (in ml)";"Produits de vaisselle à la main (en ml)";"Detersivo per lavare stoviglie a mano (in ml)";"";"";"";"";"6";""
"5231";"5222";"6";"";"Automaten-Abwaschmittel (in kg)";"Produits pour lave-vaisselle (en kg)";"Detersivo per lavastoviglie (in kg)";"";"";"";"";"6";""
"5232";"5222";"6";"";"Automaten-Spülmittel (in ml)";"Liquide de rinçage pour lave-vaisselle (en ml)";"Liquidi per risciacquare e per la manutenzione (in ml)";"";"";"";"";"6";""
"5233";"5222";"6";"";"Automaten-Abwaschmittel (Tabletten)";"Produits pour lave-vaisselle (tablettes)";"Detersivo per lavastoviglie (tabs)";"";"";"";"";"6";""
"5234";"5222";"6";"";"Putz- / Reinigungsmittel (in ml)";"Produits de nettoyage (en ml)";"Prodotti per la pulizia (in ml)";"";"";"";"";"6";""
"5240";"5222";"6";"";"Putz- / Reinigungsmittel (in kg)";"Produits de nettoyage (en kg)";"Prodotti per la pulizia (in kg)";"";"";"";"";"6";""
"5241";"5222";"6";"";"Putz- / Reinigungsmittel (Tabletten)";"Produits de nettoyage (tablettes)";"Prodotti per la pulizia (tabs)";"";"";"";"";"6";""
"5236";"5222";"6";"";"Bodenpflegemittel (in l)";"Produits d'entretien des sols (en l)";"Prodotti per la cura dei pavimenti (in l)";"";"";"";"";"6";""
"5238";"5222";"6";"";"Schuh- und Lederpflegemittel (in ml)";"Produits d'entretien pour chaussures et cuir (en ml)";"Prodotti per la cura delle scarpe e della pelle (in ml)";"";"";"";"";"6";""
"5250";"5221";"5";"Cleaning articles";"Putzmaterial";"Matériel de nettoyage";"Materiale per pulizie";"";"";"";"";"4";""
"5251";"5250";"6";"";"Handwischer mit Schaufel";"Brosse et pelle à ordures";"Scopino con paletta";"";"";"";"";"6";""
"5252";"5250";"6";"";"Besenstiel (mit/ohne Bürste)";"Manche de balai (avec/sans brosse)";"Manico di scopa (con/senza spazzola)";"";"";"";"";"6";""
"5253";"5250";"6";"";"Bürste";"Brosses";"Spazzola";"";"";"";"";"6";""
"5254";"5250";"6";"";"Kleiderbürste";"Brosse à habits";"Spazzola per vestiti";"";"";"";"";"6";""
"5255";"5250";"6";"";"Schuhputzbürste";"Brosse à chaussures";"Spazzola per scarpe";"";"";"";"";"6";""
"5260";"5221";"5";"Other household articles";"Sonstiges Verbrauchsmaterial";"Autre matériel ménager";"Altro materiale per la casa";"";"";"";"";"4";""
"5261";"5260";"6";"";"Kehrichtsäcke (gebührenfrei)";"Sacs à ordures (sans vignette)";"Sacchi per rifiuti (senza vignetta)";"";"";"";"";"6";""
"5262";"5260";"6";"";"Folienprodukte (in Meter)";"Articles d'emballage, en m";"Prodotti d'imballaggio (in metri)";"";"";"";"";"6";""
"5263";"5260";"6";"";"Folienprodukte (in Stück)";"Articles d'emballage (par pièce)";"Prodotti d'imballaggio (al pezzo)";"";"";"";"";"6";""
"5264";"5260";"6";"";"Einweg-Artikel";"Articles à jeter après usage";"Articoli usa e getta";"";"";"";"";"6";""
"5265";"5260";"6";"";"Küchenpapier-Rollen";"Rouleau de papier ménage";"Rotoli di carta da cucina";"";"";"";"";"6";""
"5266";"5260";"6";"";"Klebstoff";"Colle";"Colla";"";"";"";"";"6";""
"5267";"5260";"6";"";"Schnüre";"Ficelle";"Spago";"";"";"";"";"6";""
"5268";"5260";"6";"";"Papierservietten";"Serviettes en papier";"Tovaglioli di carta";"";"";"";"";"6";""
"5272";"5260";"6";"";"Wegwerfreinigungstücher";"Lingettes de nettoyage jetables";"Strofinacci per pulizia gettabili";"";"";"";"";"6";""
"5273";"5260";"6";"";"Mikrofasertücher";"Chiffons en microfibre";"Panni in microfibra";"";"";"";"";"6";""
"5274";"5260";"6";"";"Putzlappen, Schwämme";"Autres chiffons de nettoyage, éponges";"Altri strofinacci, spugne";"";"";"";"";"6";""
"5271";"5260";"6";"";"Andere Verbrauchsartikel";"Autres articles ménagers";"Altri articoli per la casa";"";"";"";"";"6";""
"5280";"5220";"4";"Household cleaning services";"Dienstleistungen für Wohnungsreinigung";"Service de nettoyage de l'appartement";"Servizio di pulizia dell'abitazione";"";"";"";"";"4";""
"5281";"5280";"5";"";"Dienstleistungen für Wohnungsreinigung";"Service de nettoyage de l'appartement";"Servizio di pulizia dell'abitazione";"";"";"";"";"6";""
"6";"100";"2";"Health";"Gesundheitspflege";"Santé";"Sanità";"";"";"";"";"2";""
"6001";"6";"3";"Medical products and appliances";"Medizinische Erzeugnisse";"Produits et appareils thérapeutiques";"Prodotti, attrezzature ed apparecchi medici";"";"";"";"";"3";""
"6002";"6001";"4";"Medicines";"Medikamente";"Médicaments";"Medicamenti";"";"";"";"";"4";""
"6003";"6002";"5";"";"Medikamente (inkl. Apothekertaxe)";"Médicaments (inclus taxe de pharmacie)";"Medicamenti (incluse tasse di farmacia)";"";"";"";"";"6";""
"6070";"6001";"4";"Medical products";"Sanitätsmaterial";"Matériel sanitaire";"Materiale sanitario";"";"";"";"";"4";""
"6071";"6070";"5";"";"Verbandstoff";"Bandes";"Garze";"";"";"";"";"6";""
"6073";"6070";"5";"";"Schnellverbände";"Pansements rapides";"Cerotto rapido";"";"";"";"";"6";""
"6074";"6070";"5";"";"Elastische Binden";"Bandes élastiques";"Bende elastiche";"";"";"";"";"6";""
"6075";"6070";"5";"";"Fiebermesser";"Thermomètres médicaux";"Termometri medici";"";"";"";"";"6";""
"6076";"6070";"5";"";"Präservative";"Préservatifs";"Preservativi";"";"";"";"";"6";""
"6016";"6001";"4";"Therapeutic appliances";"Medizinische Apparate und Geräte";"Appareils thérapeutiques";"Apparecchi terapeutici";"";"";"";"";"4";""
"6027";"6016";"5";"";"Brillen";"Lunettes";"Occhiali";"";"";"";"";"6";""
"6033";"6016";"5";"";"Kontaktlinsen";"Verres de contact";"Lenti a contatto";"";"";"";"";"6";""
"6025";"6016";"5";"Hearing aids";"Hörgeräte";"Appareils auditifs";"Apparecchi acustici";"";"";"";"";"6";""
"6034";"6016";"5";"";"Hörgeräte";"Appareils auditifs";"Apparecchi acustici";"";"";"";"";"5";""
"6028";"6034";"6";"";"Hörgeräte";"Appareils auditifs";"Apparecchi acustici";"";"";"";"";"6";""
"6029";"6034";"6";"";"Zuzahlungspflichtige Hörgeräte, Indikationsklasse 3+";"Appareils auditifs avec participation du patient, classe 3+";"Apparecchi acustici con partecipazione del paziente, classe 3+";"";"";"";"";"6";""
"6026";"6016";"5";"";"Andere medizinische Apparate";"Autres appareils médicaux";"Altri apparecchi medici";"";"";"";"";"6";""
"6030";"6";"3";"Outpatient services";"Ambulante Dienstleistungen";"Service de consultation externe";"Servizi ambulatoriali";"";"";"";"";"3";""
"6031";"6030";"4";"Medical services";"Ärztliche Leistungen";"Prestations médicales";"Prestazioni mediche";"";"";"";"";"4";""
"6032";"6031";"5";"";"Ärztliche Leistungen";"Prestations médicales";"Prestazioni mediche";"";"";"";"";"6";""
"6036";"6030";"4";"Dental services";"Zahnärztliche Leistungen";"Services dentaires";"Prestazioni odontoiatriche";"";"";"";"";"4";""
"6037";"6036";"5";"";"Befundaufnahme (4001)";"Première consultation (4001)";"Prima consultazione (4001)";"";"";"";"";"6";""
"6038";"6036";"5";"";"Röntgen (4050)";"Radiographie (4050)";"Radiografia (4050)";"";"";"";"";"6";""
"6039";"6036";"5";"";"Anästhesie (4065)";"Anesthésie (4065)";"Anestesia (4065)";"";"";"";"";"6";""
"6040";"6036";"5";"";"Zahnreinigung 45 Min (4111) durch DH";"Détartrage 45 min. (4111) par HD";"Ablazione del tartaro 45 min. (4111) da ID";"";"";"";"";"6";""
"6041";"6036";"5";"";"Zahnextraktion (4200)";"Extraction (4200)";"Estrazione (4200)";"";"";"";"";"6";""
"6042";"6036";"5";"";"Wurzelbehandlung (4430)";"Traitement de racine (4430)";"Devitalizzazione (4430)";"";"";"";"";"6";""
"6043";"6036";"5";"";"Komposit-Füllung (4543)";"Composite interproximal (4543)";"Composito interdentale (4543)";"";"";"";"";"6";""
"6044";"6036";"5";"";"Komposit-Füllung (4537)";"Composite interproximal (4537)";"Composito interdentale (4537)";"";"";"";"";"6";""
"6046";"6036";"5";"";"Modellgussprothese";"Prothèse en métal coulé";"Protesi, scheletro metallico fuso";"";"";"";"";"6";""
"6047";"6036";"5";"";"Kunststoffkrone";"Couronne provisoire";"Corona provvisoria";"";"";"";"";"6";""
"6051";"6030";"4";"Other health services";"Andere Gesundheitsleistungen";"Autres prestations sanitaires";"Altre prestazioni sanitarie";"";"";"";"";"4";""
"6052";"6051";"5";"";"Physiotherapie";"Physiothérapie";"Fisioterapia";"";"";"";"";"6";""
"6053";"6051";"5";"";"Labor";"Laboratoire";"Laboratorio";"";"";"";"";"6";""
"6054";"6051";"5";"";"Pflegeleistungen Spitex";"Soins à domicile Spitex";"Cure domiciliari Spitex";"";"";"";"";"6";""
"6059";"6";"3";"Hospital services";"Spitalleistungen";"Services hospitaliers";"Servizi ospedalieri";"";"";"";"";"4";""
"6060";"6059";"4";"";"Spitalleistungen";"Services hospitaliers";"Servizi ospedalieri";"";"";"";"";"6";""
"7";"100";"2";"Transport";"Verkehr";"Transport";"Trasporto";"";"";"";"";"2";""
"7001";"7";"3";"Cars, motorcycles, bicycles";"Automobile, Motor- und Fahrräder";"Voitures, motocycles et bicyclettes";"Automobili, motocicli e biciclette";"";"";"";"";"3";""
"7002";"7001";"4";"Purchase of cars motorcycles, bicycles";"Kauf von Automobilen, Motor- und Fahrrädern";"Achat de voitures, motocycles et bicyclettes";"Acquisto di automobili, motocicli e biciclette";"";"";"";"";"3";""
"7003";"7002";"5";"New cars";"Neue Automobile";"Voitures neuves";"Automobili nuove";"";"";"";"";"4";""
"7160";"7003";"6";"Mini";"Mini";"Mini";"Mini";"";"";"";"";"6";""
"7161";"7003";"6";"Small";"Small";"Small";"Small";"";"";"";"";"6";""
"7162";"7003";"6";"Compact";"Compact";"Compact";"Compact";"";"";"";"";"6";""
"7163";"7003";"6";"Medium";"Medium";"Medium";"Medium";"";"";"";"";"6";""
"7164";"7003";"6";"Large";"Large";"Large";"Large";"";"";"";"";"6";""
"7165";"7003";"6";"Luxury & Sports";"Luxury & Sports";"Luxury & Sports";"Luxury & Sports";"";"";"";"";"6";""
"7166";"7003";"6";"Monospace (MPV)";"Monospace (MPV)";"Monospace (MPV)";"Monospace (MPV)";"";"";"";"";"6";""
"7167";"7003";"6";"Sport Utility Vehicle (SUV)";"Sport Utility Vehicle (SUV)";"Sport Utility Vehicle (SUV)";"Sport Utility Vehicle (SUV)";"";"";"";"";"6";""
"7035";"7002";"5";"Second-hand cars";"Occasions-Automobile";"Voitures d'occasion";"Automobili d'occasione";"";"";"";"";"4";""
"7170";"7035";"6";"Mini";"Mini";"Mini";"Mini";"";"";"";"";"6";""
"7171";"7035";"6";"Small";"Small";"Small";"Small";"";"";"";"";"6";""
"7172";"7035";"6";"Compact";"Compact";"Compact";"Compact";"";"";"";"";"6";""
"7173";"7035";"6";"Medium";"Medium";"Medium";"Medium";"";"";"";"";"6";""
"7174";"7035";"6";"Large";"Large";"Large";"Large";"";"";"";"";"6";""
"7175";"7035";"6";"Luxury & Sports";"Luxury & Sports";"Luxury & Sports";"Luxury & Sports";"";"";"";"";"5";""
"7176";"7175";"7";"Luxury";"Luxury";"Luxury";"Luxury";"";"";"";"";"6";""
"7177";"7175";"7";"Coupé / Sports";"Coupé / Sports";"Coupé / Sports";"Coupé / Sports";"";"";"";"";"6";""
"7178";"7175";"7";"Cabrio / Roadster";"Cabrio / Roadster";"Cabrio / Roadster";"Cabrio / Roadster";"";"";"";"";"6";""
"7179";"7035";"6";"Monospace (MPV)";"Monospace (MPV)";"Monospace (MPV)";"Monospace (MPV)";"";"";"";"";"6";""
"7180";"7035";"6";"Sport Utility Vehicle (SUV)";"Sport Utility Vehicle (SUV)";"Sport Utility Vehicle (SUV)";"Sport Utility Vehicle (SUV)";"";"";"";"";"6";""
"7062";"7002";"5";"Motorcycles";"Motorräder";"Motocycles";"Motocicli";"";"";"";"";"4";""
"7063";"7062";"6";"";"Motorräder mit mehr als 11 kW";"Motocycles de plus de 11 kW";"Motocicli di più di 11 kW";"";"";"";"";"6";""
"7064";"7062";"6";"";"Motorräder und Scooter bis 11 kW";"Motocycles et Scooter jusqu'à 11 kW";"Motocicli e scooter fino a 11 kW";"";"";"";"";"6";""
"7068";"7062";"6";"";"Motorradzubehör";"Accessoires pour les motocycles";"Accessori per motocicli";"";"";"";"";"6";""
"7071";"7002";"5";"Bicycles";"Fahrräder";"Bicyclettes";"Biciclette";"";"";"";"";"4";""
"7072";"7071";"6";"";"Touren- und Stadtvelo";"Bicyclettes de ville et de loisirs";"Biciclette da città, da svago";"";"";"";"";"6";""
"7073";"7071";"6";"";"Rennvelo";"Bicyclettes de course";"Biciclette da corsa";"";"";"";"";"6";""
"7074";"7071";"6";"Mountainbike";"Mountainbike";"Mountainbike";"Mountainbike";"";"";"";"";"6";""
"7078";"7071";"6";"";"Velo für Kinder und Jugendliche";"Vélo pour enfants et adolescents";"Biciclette per bambini e adolescenti";"";"";"";"";"6";""
"7079";"7071";"6";"";"Elektrofahrräder";"Bicyclettes électriques";"Biciclette elettriche";"";"";"";"";"6";""
"7076";"7071";"6";"";"Fahrradzubehör";"Accessoires de vélo";"Accessori per biciclette";"";"";"";"";"6";""
"7081";"7001";"4";"Goods and services in connection with use of cars motorcycles, bicycles";"Betrieb und Unterhalt von Automobilen, Motor- und Fahrrädern";"Utilisation et maintenance de voitures, motocycles et bicyclettes";"Utilizzazione e manutenzione di automobili, motocicli e biciclette";"";"";"";"";"3";""
"7082";"7081";"5";"Spare parts and accessories";"Ersatzteile und Zubehör";"Pièces de rechange et accessoires";"Pezzi di ricambio e accessori";"";"";"";"";"3";""
"7083";"7082";"6";"Spare parts";"Ersatzteile";"Pièces de rechange";"Pezzi di ricambio";"";"";"";"";"4";""
"7084";"7083";"7";"";"Stossdämpfer vorne";"Amortisseurs avant";"Ammortizzatori anteriori";"";"";"";"";"6";""
"7087";"7083";"7";"";"Mitnehmerscheibe";"Disque d'embrayage";"Disco condotto";"";"";"";"";"6";""
"7089";"7083";"7";"";"Satz Bremsklötze vorne";"Jeu de plaquettes de frein avant";"Gruppo ceppi freni anteriori";"";"";"";"";"6";""
"7090";"7083";"7";"";"Bremsscheibe vorne";"Disques de frein avant";"Dischi dei freni anteriori";"";"";"";"";"6";""
"7091";"7083";"7";"";"Auspuffanlage ab Krümmer";"Pot d'échappement à partir du coude";"Marmitta dal collettore di scarico";"";"";"";"";"6";""
"7093";"7083";"7";"";"Scheinwerfer komplett";"Phare avant complet";"Fari (dispositivo completo)";"";"";"";"";"6";""
"7095";"7083";"7";"";"Kotflügel vorne";"Aile avant";"Parafango anteriore";"";"";"";"";"6";""
"7099";"7083";"7";"";"Autobatterien";"Batteries pour voiture";"Batterie per automobili";"";"";"";"";"6";""
"7100";"7083";"7";"";"Filter";"Filtres";"Filtri";"";"";"";"";"6";""
"7101";"7083";"7";"";"Wasserpumpe";"Pompe à eau";"Pompa dell'acqua";"";"";"";"";"6";""
"7096";"7082";"6";"Tyres and accessories";"Pneus und Zubehör";"Pneus et accessoires";"Pneumatici e accessori";"";"";"";"";"4";""
"7097";"7096";"7";"";"Winterpneus";"Pneus d'hiver";"Pneumatici invernali";"";"";"";"";"6";""
"7098";"7096";"7";"";"Sommerpneus";"Pneus d'été";"Pneumatici estivi";"";"";"";"";"6";""
"7115";"7096";"7";"";"Öle und Fette";"Huiles et graisses";"Oli et grassi";"";"";"";"";"6";""
"7116";"7096";"7";"";"Leichtmetallfelgen";"Jantes en alliage léger";"Cerchioni in lega leggera";"";"";"";"";"6";""
"7105";"7081";"5";"Fuels";"Treibstoff";"Carburant";"Carburante";"";"";"";"";"3";""
"7110";"7105";"6";"Petrol";"Benzin";"Essence";"Benzina";"";"";"";"";"4";""
"7106";"7110";"7";"";"Benzin, bleifrei 95";"Essence sans plomb 95";"Benzina senza piombo 95";"";"";"";"";"6";""
"7107";"7110";"7";"";"Benzin, super, bleifrei 98";"Essence super sans plomb 98";"Benzina super senza piombo 98";"";"";"";"";"6";""
"7109";"7110";"7";"";"Benzin, super, bleifrei 100";"Essence super sans plomb 100";"Benzina super senza piombo 100";"";"";"";"";"6";""
"7111";"7105";"6";"Diesel";"Diesel";"Diesel";"Diesel";"";"";"";"";"4";""
"7108";"7111";"7";"Diesel";"Diesel";"Diesel";"Diesel";"";"";"";"";"6";""
"7113";"7081";"5";"Repair services and work for motorized vehicles";"Service- und Reparaturarbeiten für Motorfahrzeuge";"Services et travaux de réparations pour véhicules motorisés";"Servizi e lavori di riparazione per veicoli motorizzati";"";"";"";"";"4";""
"7124";"7113";"6";"";"Verrechnungsansätze Autoreparaturberufe";"Tarifs horaires pour réparation";"Tariffa oraria per le riparazioni automobili";"";"";"";"";"6";""
"7122";"7113";"6";"";"Verrechnungsansatz Karosseriespengler";"Tarif des carrossiers";"Tariffe dei carrozzieri";"";"";"";"";"6";""
"7123";"7113";"6";"";"Verrechnungsansatz Autolackierer";"Tarif des peintres en carosserie";"Tariffe dei verniciatori";"";"";"";"";"6";""
"7128";"7081";"5";"Maintenance for bicycles";"Service für Fahrräder";"Service pour bicyclettes";"Servizio per biciclette";"";"";"";"";"4";""
"7077";"7128";"6";"";"Veloservice";"Service pour vélo";"Servizio per bicicletta";"";"";"";"";"6";""
"7130";"7081";"5";"Other services in respect of personal transport equipment";"Sonstige Dienstleistungen für Individualverkehr";"Autres prestations pour le transport individuel";"Altri servizi di trasporto individuale";"";"";"";"";"4";""
"7131";"7130";"6";"";"Parkgebühren";"Taxe de parking";"Tassa di parcheggio";"";"";"";"";"5";""
"7132";"7131";"7";"";"Parkgebühren pro Stunde";"Taxe de parking, par heure";"Tassa di parcheggio all'ora";"";"";"";"";"6";""
"7133";"7131";"7";"";"Parkgebühren pro Tag";"Taxe de parking, par jour";"Tassa di parcheggio al giorno";"";"";"";"";"6";""
"7134";"7131";"7";"";"Dauerparkgebühren";"Taxe de parking de longue durée";"Tassa di parcheggio permanente";"";"";"";"";"6";""
"7135";"7131";"7";"";"Blaue Zone";"Zone bleue";"Zona blu";"";"";"";"";"6";""
"7140";"7130";"6";"";"Prüfungen und Ausweise";"Examens et permis";"Esami e licenze";"";"";"";"";"5";""
"7142";"7140";"7";"";"Gebühr für Fahrausweis und Fahrprüfung";"Taxe pour examen et permis de conduire";"Tassa per esame e licenza di condurre";"";"";"";"";"6";""
"7143";"7140";"7";"";"Gebühr für Fahrzeugprüfung und -ausweis";"Taxe pour expertise et document de véhicule";"Tassa per il collaudo e licenza per veicoli";"";"";"";"";"6";""
"7200";"7";"3";"Transport services";"Transportdienstleistungen";"Services de transport";"Servizi di trasporto";"";"";"";"";"3";""
"7201";"7200";"4";"Public transport services by rail and road";"Öffentliche Transportdienstleistungen auf Schiene und Strasse";"Services de transports publics sur rail et route";"Servizi di trasporti pubblici su ferrovia e strada";"";"";"";"";"3";""
"7210";"7201";"5";"Public transport: direct service";"Öffentlicher Verkehr: direkter Verkehr";"Transports publics: service direct";"Trasporti pubblici: servizio diretto";"";"";"";"";"4";""
"7211";"7210";"6";"";"Öffentlicher Verkehr: direkter Verkehr";"Transports publics : service direct";"Trasporti pubblici: servizio diretto";"";"";"";"";"6";""
"7220";"7201";"5";"Public transport: combined services";"Öffentlicher Verkehr: Verkehrsverbunde";"Transports publics: unions tarifaires";"Trasporti pubblici: comunità tariffali";"";"";"";"";"4";""
"7221";"7220";"6";"";"Haushalttyp I";"Ménage de type I";"Tipo di economia domestica I";"";"";"";"";"6";""
"7222";"7220";"6";"";"Haushalttyp II";"Ménage de type II";"Tipo di economia domestica II";"";"";"";"";"6";""
"7223";"7220";"6";"";"Haushalttyp III";"Ménage de type III";"Tipo di economia domestica III";"";"";"";"";"6";""
"7224";"7220";"6";"";"Haushalttyp IV";"Ménage de type IV";"Tipo di economia domestica IV";"";"";"";"";"6";""
"7225";"7220";"6";"";"Haushalttyp V";"Ménage de type V";"Tipo di economia domestica V";"";"";"";"";"6";""
"7300";"7200";"4";"Air transport";"Luftverkehr";"Transports aériens";"Trasporti aerei";"";"";"";"";"4";""
"7310";"7300";"5";"";"Tarife Linienflüge";"Tarif vol de ligne";"Tariffa volo di linea";"";"";"";"";"6";""
"7320";"7200";"4";"Taxi";"Taxi";"Taxi";"Taxi";"";"";"";"";"4";""
"7340";"7320";"5";"";"Taxi: Fahrt Tag";"Taxi: parcours de jour";"Taxi: percorso di giorno";"";"";"";"";"6";""
"7350";"7320";"5";"";"Taxi: Fahrt Nacht";"Taxi: parcours de nuit";"Taxi: percorso di notte";"";"";"";"";"6";""
"8";"100";"2";"Communications";"Nachrichtenübermittlung";"Communications";"Comunicazioni";"";"";"";"";"2";""
"8001";"8";"3";"Postal services";"Postdienste";"Services postaux";"Servizi postali";"";"";"";"";"4";""
"8002";"8001";"4";"";"Postdienste";"Services postaux";"Servizi postali";"";"";"";"";"6";""
"8006";"8";"3";"Telephone equipment";"Telekomgeräte";"Equipement et matériel téléphonique";"Apparecchi e materiali telefonici";"";"";"";"";"4";""
"8007";"8006";"4";"";"Mobilfunktelefon";"Téléphones cellulaires";"Telefoni cellulari";"";"";"";"";"6";""
"8008";"8006";"4";"";"Telefone";"Téléphones";"Telefoni";"";"";"";"";"6";""
"8014";"8";"3";"Telecommunication services";"Telekommunikation";"Services de télécommunication";"Servizi di telecomunicazione";"";"";"";"";"3";""
"8042";"8014";"4";"Fixed-line communication";"Festnetz-Kommunikation";"Communication réseau fixe";"Comunicazione rete fissa";"";"";"";"";"3";""
"8022";"8042";"5";"";"Telefonie Festnetz, kleines Leistungsbündel";"Téléphonie réseau fixe, petit paquet de prestations";"Telefonia rete fissa, piccolo pacchetto di prestazioni";"";"";"";"";"4";""
"8023";"8022";"6";"";"Telefonie Festnetz, kleines Leistungsbündel";"Téléphonie réseau fixe, petit paquet de prestations";"Telefonia rete fissa, piccolo pacchetto di prestazioni";"";"";"";"";"6";""
"8024";"8042";"5";"";"Telefonie Festnetz, mittleres Leistungsbündel";"Téléphonie réseau fixe, paquet de prestations moyen";"Telefonia rete fissa, pacchetto di prestazioni medio";"";"";"";"";"4";""
"8025";"8024";"6";"";"Telefonie Festnetz, mittleres Leistungsbündel";"Téléphonie réseau fixe, paquet de prestations moyen";"Telefonia rete fissa, pacchetto di prestazioni medio";"";"";"";"";"6";""
"8026";"8042";"5";"";"Telefonie Festnetz, grosses Leistungsbündel";"Téléphonie réseau fixe, grand paquet de prestations";"Telefonia rete fissa, pacchetto di prestazioni grande";"";"";"";"";"4";""
"8027";"8026";"6";"";"Telefonie Festnetz, grosses Leistungsbündel";"Téléphonie réseau fixe, grand paquet de prestations";"Telefonia rete fissa, pacchetto di prestazioni grande";"";"";"";"";"6";""
"8028";"8042";"5";"";"Internet, kleines Leistungsbündel";"Internet, petit paquet de prestations";"Internet, piccolo pacchetto di prestazioni";"";"";"";"";"4";""
"8029";"8028";"6";"";"Internet, kleines Leistungsbündel";"Internet, petit paquet de prestations";"Internet, piccolo pacchetto di prestazioni";"";"";"";"";"6";""
"8030";"8042";"5";"";"Internet, mittleres Leistungsbündel";"Internet, paquet de prestations moyen";"Internet, pacchetto di prestazioni medio";"";"";"";"";"4";""
"8031";"8030";"6";"";"Internet, mittleres Leistungsbündel";"Internet, paquet de prestations moyen";"Internet, pacchetto di prestazioni medio";"";"";"";"";"6";""
"8032";"8042";"5";"";"Internet, grosses Leistungsbündel";"Internet, grand paquet de prestations";"Internet, pacchetto di prestazioni grande";"";"";"";"";"4";""
"8033";"8032";"6";"";"Internet, grosses Leistungsbündel";"Internet, grand paquet de prestations";"Internet, pacchetto di prestazioni grande";"";"";"";"";"6";""
"8034";"8042";"5";"";"Bündelprodukte Festnetz-Internet";"Produits forfaitaires pour réseau fixe et internet";"Pacchetti unici rete fissa - internet";"";"";"";"";"4";""
"8035";"8034";"6";"";"Bündelprodukte Festnetz-Internet";"Produits forfaitaires pour réseau fixe et internet";"Pacchetti unici rete fissa - internet";"";"";"";"";"6";""
"8018";"8014";"4";"Mobile communication";"Mobilnetz-Kommunikation";"Communication réseau mobile";"Comunicazione rete mobile";"";"";"";"";"3";""
"8036";"8018";"5";"";"Mobilnetz-Kommunikation, kleines Leistungsbündel";"Communication réseau mobile, petit paquet de prestations";"Comunicazione rete mobile, piccolo pacchetto di prestazioni";"";"";"";"";"4";""
"8037";"8036";"6";"";"Mobilnetz-Kommunikation, kleines Leistungsbündel";"Communication réseau mobile, petit paquet de prestations";"Comunicazione rete mobile, piccolo pacchetto di prestazioni";"";"";"";"";"6";""
"8038";"8018";"5";"";"Mobilnetz-Kommunikation, mittleres Leistungsbündel";"Communication réseau mobile, paquet de prestations moyen";"Comunicazione rete mobile, pacchetto di prestazioni medio";"";"";"";"";"4";""
"8039";"8038";"6";"";"Mobilnetz-Kommunikation, mittleres Leistungsbündel";"Communication réseau mobile, paquet de prestations moyen";"Comunicazione rete mobile, pacchetto di prestazioni medio";"";"";"";"";"6";""
"8040";"8018";"5";"";"Mobilnetz-Kommunikation, grosses Leistungsbündel";"Communication réseau mobile, grand paquet de prestations";"Comunicazione rete mobile, pacchetto di prestazioni grande";"";"";"";"";"4";""
"8041";"8040";"6";"";"Mobilnetz-Kommunikation, grosses Leistungsbündel";"Communication réseau mobile, grand paquet de prestations";"Comunicazione rete mobile, pacchetto di prestazioni grande";"";"";"";"";"6";""
"9";"100";"2";"Recreation and culture";"Freizeit und Kultur";"Loisirs et culture";"Tempo libero e cultura";"";"";"";"";"2";""
